SSYUKKA,SYUKKASAKI,SYUKKAKOKU,UKEIRE,HINBAN,NONYUHIBIN,SMAKER,SKOKU,SEBANGO,PLANKANBANSU,SAKUSEITIME,移動工数,高さ,サイズ種類,ストア,納入先,引取済,登録日時,登録者,入車時間,_has_special_hinban,ローカルグループ番号,山通番,グループ番号,グルーピング番号
02N,2982,2,07,631496003000,2026091201,1000,N,472,1,,72.903,600,11,Q10-A-1,日野,未,2026-09-08T15:51:24Z,"Kotani, Miki/小谷 美輝",17:00,,,49,4.0,
02N,8482,W,B7,551124202000,2026082002,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-08T15:50:27Z,"Kotani, Miki/小谷 美輝",06:45,,,50,9.0,
02N,8482,W,B7,551124202000,2026082101,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-08T15:50:27Z,"Kotani, Miki/小谷 美輝",06:45,,,50,9.0,
02N,8482,W,B7,551124202000,2026082601,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-08T15:50:27Z,"Kotani, Miki/小谷 美輝",06:45,,,51,11.0,
02N,8482,W,B7,551124202000,2026082702,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-08T15:50:27Z,"Kotani, Miki/小谷 美輝",06:45,,,51,11.0,
02N,1000,H,1W,582111190500,2026090101,829,L,544,1,,346.501,600,17,C12-B-2,元町,未,2026-09-08T15:50:36Z,"Kotani, Miki/小谷 美輝",22:59,,,52,99.0,
02N,1000,H,1W,551115010000,2026082601,829,L,749,1,,168.3901,600,17,N12-A-8,元町,未,2026-09-08T15:50:34Z,"Kotani, Miki/小谷 美輝",22:59,,,52,99.0,
02N,1000,K,K5,551124202000,2026082501,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-08T15:50:46Z,"Kotani, Miki/小谷 美輝",22:59,,,52,99.0,
02N,1000,K,K5,551124202000,2026082601,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-08T15:50:46Z,"Kotani, Miki/小谷 美輝",22:59,,,53,100.0,
02N,1000,K,K5,551124202000,2026082801,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-08T15:50:46Z,"Kotani, Miki/小谷 美輝",22:59,,,53,100.0,
02N,1000,K,K5,551124202000,2026083101,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-08T15:50:47Z,"Kotani, Miki/小谷 美輝",22:59,,,54,101.0,
02N,1000,K,K5,551124202000,2026090201,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-08T15:50:47Z,"Kotani, Miki/小谷 美輝",22:59,,,54,101.0,
02N,1000,K,K5,551124202000,2026090301,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-08T15:50:47Z,"Kotani, Miki/小谷 美輝",22:59,,,55,102.0,
02N,1000,K,K5,551124202000,2026090501,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-08T15:50:48Z,"Kotani, Miki/小谷 美輝",22:59,,,55,102.0,
02N,1000,K,K5,551124202000,2026090701,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-08T15:50:48Z,"Kotani, Miki/小谷 美輝",22:59,,,56,103.0,
02N,1000,K,K5,551124202000,2026090801,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-08T15:50:48Z,"Kotani, Miki/小谷 美輝",22:59,,,56,103.0,
02N,1000,K,K5,551124202000,2026090901,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-08T15:50:48Z,"Kotani, Miki/小谷 美輝",22:59,,,57,104.0,
02N,1000,K,K5,551124201000,2026082501,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:44Z,"Kotani, Miki/小谷 美輝",22:59,,,57,104.0,
02N,1000,K,K5,551124201000,2026082501,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:44Z,"Kotani, Miki/小谷 美輝",22:59,,,58,105.0,
02N,1000,K,K5,551124201000,2026082601,829,L,715,3,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:44Z,"Kotani, Miki/小谷 美輝",22:59,,,58,105.0,
02N,1000,K,K5,551124201000,2026082601,829,L,715,3,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:44Z,"Kotani, Miki/小谷 美輝",22:59,,,59,106.0,
02N,1000,K,K5,551124201000,2026082601,829,L,715,3,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:44Z,"Kotani, Miki/小谷 美輝",22:59,,,59,106.0,
02N,1000,K,K5,551124201000,2026082701,829,L,715,3,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:44Z,"Kotani, Miki/小谷 美輝",22:59,,,60,107.0,
02N,1000,K,K5,551124201000,2026082701,829,L,715,3,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:44Z,"Kotani, Miki/小谷 美輝",22:59,,,60,107.0,
02N,1000,K,K5,551124201000,2026082701,829,L,715,3,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:44Z,"Kotani, Miki/小谷 美輝",22:59,,,61,108.0,
02N,1000,K,K5,551124201000,2026082801,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:44Z,"Kotani, Miki/小谷 美輝",22:59,,,61,108.0,
02N,1000,K,K5,551124201000,2026082801,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:44Z,"Kotani, Miki/小谷 美輝",22:59,,,62,109.0,
02N,1000,K,K5,551124201000,2026083101,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:44Z,"Kotani, Miki/小谷 美輝",22:59,,,62,109.0,
02N,1000,K,K5,551124201000,2026083101,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:44Z,"Kotani, Miki/小谷 美輝",22:59,,,63,110.0,
02N,1000,K,K5,551124201000,2026090101,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:44Z,"Kotani, Miki/小谷 美輝",22:59,,,63,110.0,
02N,1000,K,K5,551124201000,2026090101,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:44Z,"Kotani, Miki/小谷 美輝",22:59,,,64,111.0,
02N,1000,K,K5,551124201000,2026090201,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:45Z,"Kotani, Miki/小谷 美輝",22:59,,,64,111.0,
02N,1000,K,K5,551124201000,2026090201,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:45Z,"Kotani, Miki/小谷 美輝",22:59,,,65,112.0,
02N,1000,K,K5,551124201000,2026090301,829,L,715,1,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:45Z,"Kotani, Miki/小谷 美輝",22:59,,,65,112.0,
02N,1000,K,K5,551124201000,2026090401,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:45Z,"Kotani, Miki/小谷 美輝",22:59,,,66,113.0,
02N,1000,K,K5,551124201000,2026090401,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:45Z,"Kotani, Miki/小谷 美輝",22:59,,,66,113.0,
02N,1000,K,K5,551124201000,2026090501,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:45Z,"Kotani, Miki/小谷 美輝",22:59,,,67,114.0,
02N,1000,K,K5,551124201000,2026090501,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:45Z,"Kotani, Miki/小谷 美輝",22:59,,,67,114.0,
02N,1000,K,K5,551124201000,2026090701,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:46Z,"Kotani, Miki/小谷 美輝",22:59,,,68,115.0,
02N,1000,K,K5,551124201000,2026090701,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:46Z,"Kotani, Miki/小谷 美輝",22:59,,,68,115.0,
02N,1000,K,K5,551124201000,2026090801,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:46Z,"Kotani, Miki/小谷 美輝",22:59,,,69,116.0,
02N,1000,K,K5,551124201000,2026090801,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:46Z,"Kotani, Miki/小谷 美輝",22:59,,,69,116.0,
02N,1000,K,K5,551124201000,2026090901,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:46Z,"Kotani, Miki/小谷 美輝",22:59,,,70,117.0,
02N,1000,K,K5,551124201000,2026090901,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:46Z,"Kotani, Miki/小谷 美輝",22:59,,,70,117.0,
02N,7371,4,21,551124202000,2026090701,1000,N,716,1,,16.6501,830,17,Q9-A-5,織機,未,2026-09-08T15:51:00Z,"Kotani, Miki/小谷 美輝",23:35,,,71,118.0,
02N,7371,4,21,551124202000,2026090901,1000,N,716,1,,16.6501,830,17,Q9-A-5,織機,未,2026-09-08T15:51:01Z,"Kotani, Miki/小谷 美輝",23:35,,,71,118.0,
02N,7371,4,21,551124202000,2026091001,1000,N,716,1,,16.6501,830,17,Q9-A-5,織機,未,2026-09-08T15:51:01Z,"Kotani, Miki/小谷 美輝",23:35,,,72,119.0,
02N,7371,4,61,551124202000,2026090801,1000,N,716,1,,16.6501,830,17,Q9-A-5,織機,未,2026-09-08T15:51:02Z,"Kotani, Miki/小谷 美輝",23:35,,,72,119.0,
02N,7371,4,61,551124202000,2026090901,1000,N,716,1,,16.6501,830,17,Q9-A-5,織機,未,2026-09-08T15:51:02Z,"Kotani, Miki/小谷 美輝",23:35,,,73,120.0,
02N,7371,4,21,551124201000,2026090701,1000,N,715,2,,16.65,830,17,Q9-A-1,織機,未,2026-09-08T15:51:00Z,"Kotani, Miki/小谷 美輝",23:35,,,73,120.0,
02N,7371,4,21,551124201000,2026090701,1000,N,715,2,,16.65,830,17,Q9-A-1,織機,未,2026-09-08T15:51:00Z,"Kotani, Miki/小谷 美輝",23:35,,,74,121.0,
02N,7371,4,21,551124201000,2026090801,1000,N,715,2,,16.65,830,17,Q9-A-1,織機,未,2026-09-08T15:51:00Z,"Kotani, Miki/小谷 美輝",23:35,,,74,121.0,
02N,7371,4,21,551124201000,2026090801,1000,N,715,2,,16.65,830,17,Q9-A-1,織機,未,2026-09-08T15:51:00Z,"Kotani, Miki/小谷 美輝",23:35,,,75,122.0,
02N,7371,4,21,551124201000,2026090901,1000,N,715,1,,16.65,830,17,Q9-A-1,織機,未,2026-09-08T15:51:00Z,"Kotani, Miki/小谷 美輝",23:35,,,75,122.0,
02N,7371,4,21,551124201000,2026091001,1000,N,715,2,,16.65,830,17,Q9-A-1,織機,未,2026-09-08T15:51:00Z,"Kotani, Miki/小谷 美輝",23:35,,,76,123.0,
02N,7371,4,21,551124201000,2026091001,1000,N,715,2,,16.65,830,17,Q9-A-1,織機,未,2026-09-08T15:51:00Z,"Kotani, Miki/小谷 美輝",23:35,,,76,123.0,
02N,7371,4,61,551124201000,2026090901,1000,N,715,1,,16.65,830,17,Q9-A-1,織機,未,2026-09-08T15:51:02Z,"Kotani, Miki/小谷 美輝",23:35,,,77,124.0,
02N,1000,H,9P,538125020000,2026082501,829,L,410,1,,227.701,1050,18,J12-B-16,元町,未,2026-09-08T15:50:36Z,"Kotani, Miki/小谷 美輝",22:59,,,78,1.0,
02N,1000,H,9P,538115019000,2026082501,829,L,409,1,,227.7,1050,18,J12-B-14,元町,未,2026-09-08T15:50:36Z,"Kotani, Miki/小谷 美輝",22:59,,,78,1.0,
02N,2982,2,W5,671456020000,2026090801,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-08T15:51:24Z,"Kotani, Miki/小谷 美輝",17:00,False,1.0,79,,
02N,2982,2,07,617756002000,2026090801,1000,N,439,1,,72.906,500,21,Q10-B-3,日野,未,2026-09-08T15:51:21Z,"Kotani, Miki/小谷 美輝",17:00,False,1.0,79,,
02N,2982,2,07,617766003000,2026090801,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-08T15:51:22Z,"Kotani, Miki/小谷 美輝",17:00,False,1.0,79,,
02N,2982,2,07,617766004000,2026090801,1000,N,442,1,,72.9,500,21,Q10-B-A,日野,未,2026-09-08T15:51:22Z,"Kotani, Miki/小谷 美輝",17:00,False,1.0,79,,
02N,2982,2,W5,671456020000,2026090901,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-08T15:51:24Z,"Kotani, Miki/小谷 美輝",17:00,False,1.0,80,,
02N,2982,2,W5,671466020000,2026090901,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-08T15:51:26Z,"Kotani, Miki/小谷 美輝",17:00,False,1.0,80,,
02N,2982,2,07,617756002000,2026090901,1000,N,439,1,,72.906,500,21,Q10-B-3,日野,未,2026-09-08T15:51:21Z,"Kotani, Miki/小谷 美輝",17:00,False,1.0,80,,
02N,2982,2,07,617766003000,2026090901,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-08T15:51:22Z,"Kotani, Miki/小谷 美輝",17:00,False,1.0,80,,
02N,2982,2,W5,671456020000,2026091201,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-08T15:51:25Z,"Kotani, Miki/小谷 美輝",17:00,False,1.0,81,,
02N,2982,2,W5,671466020000,2026091201,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-08T15:51:26Z,"Kotani, Miki/小谷 美輝",17:00,False,1.0,81,,
02N,2982,2,07,617756002000,2026091201,1000,N,439,1,,72.906,500,21,Q10-B-3,日野,未,2026-09-08T15:51:21Z,"Kotani, Miki/小谷 美輝",17:00,False,1.0,81,,
02N,2982,2,07,617766003000,2026091201,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-08T15:51:22Z,"Kotani, Miki/小谷 美輝",17:00,False,1.0,81,,
02N,2982,2,07,617756003000,2026091201,1000,N,441,1,,72.901,500,21,Q10-B-B,日野,未,2026-09-08T15:51:21Z,"Kotani, Miki/小谷 美輝",17:00,False,2.0,82,,
02N,2982,2,07,617766004000,2026091201,1000,N,442,1,,72.9,500,21,Q10-B-A,日野,未,2026-09-08T15:51:22Z,"Kotani, Miki/小谷 美輝",17:00,False,2.0,82,,
02N,1000,D,1P,671466020000,2026090701,829,L,478,1,,62.112,500,21,Q10-E-21,三栄,未,2026-09-08T15:50:53Z,"Kotani, Miki/小谷 美輝",07:10,False,1.0,83,,
02N,1000,D,1P,671456020000,2026090701,829,L,477,2,,62.111,500,21,Q10-E-20,三栄,未,2026-09-08T15:50:52Z,"Kotani, Miki/小谷 美輝",07:10,False,1.0,83,,
02N,1000,D,1P,671456020000,2026090701,829,L,477,2,,62.111,500,21,Q10-E-20,三栄,未,2026-09-08T15:50:52Z,"Kotani, Miki/小谷 美輝",07:10,False,1.0,83,,
02N,8482,W,B3,581167801100,2026082102,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:19Z,"Kotani, Miki/小谷 美輝",18:46,False,1.0,84,,
02N,8482,W,B7,581167801100,2026082102,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:28Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,84,,
02N,8482,W,B7,537224207090,2026082102,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-08T15:50:25Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,84,,
02N,8482,W,B3,581167801100,2026082502,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:19Z,"Kotani, Miki/小谷 美輝",18:46,False,1.0,85,,
02N,8482,W,B7,581167801100,2026082502,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:28Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,85,,
02N,8482,W,B7,537224207090,2026082502,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-08T15:50:25Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,85,,
02N,1000,K,K5,583114214100,2026082502,829,L,730,2,,313.7401,750,1,C15-A-3,高岡,未,2026-09-08T15:50:50Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,86,,
02N,1000,K,K5,583114214100,2026082502,829,L,730,2,,313.7401,750,1,C15-A-3,高岡,未,2026-09-08T15:50:50Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,86,,
02N,1000,K,K5,581164203000,2026082502,829,L,726,1,,313.74,830,1,C15-B-5,高岡,未,2026-09-08T15:50:48Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,86,,
02N,1000,K,K5,537214206000,2026082502,829,L,719,1,,194.1301,515,1,L12-C-5,高岡,未,2026-09-08T15:50:42Z,"Kotani, Miki/小谷 美輝",06:45,False,2.0,87,,
02N,8482,W,B7,582114202000,2026082602,1000,N,728,1,,346.5,550,1,C12-B-6,KVC,未,2026-09-08T15:50:30Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,88,,
02N,8482,W,B3,581167801100,2026082602,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:20Z,"Kotani, Miki/小谷 美輝",18:46,False,1.0,88,,
02N,8482,W,B7,581167801100,2026082602,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:28Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,88,,
02N,8482,W,B7,581164203000,2026082602,1000,N,726,1,,313.74,830,1,C15-B-5,KVC,未,2026-09-08T15:50:28Z,"Kotani, Miki/小谷 美輝",06:45,False,2.0,89,,
02N,8482,W,B7,537214206090,2026082602,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-08T15:50:22Z,"Kotani, Miki/小谷 美輝",06:45,False,2.0,89,,
02N,1000,K,K5,583114214100,2026082602,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-08T15:50:50Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,90,,
02N,1000,K,K5,581164203000,2026082602,829,L,726,1,,313.74,830,1,C15-B-5,高岡,未,2026-09-08T15:50:48Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,90,,
02N,1000,K,K5,537224207000,2026082602,829,L,720,1,,194.1302,515,1,L12-D-8,高岡,未,2026-09-08T15:50:43Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,90,,
02N,8482,W,B3,581167801100,2026082702,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:20Z,"Kotani, Miki/小谷 美輝",18:46,False,1.0,91,,
02N,8482,W,B7,581167801100,2026082702,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:28Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,91,,
02N,8482,W,B7,537214206090,2026082702,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-08T15:50:22Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,91,,
02N,1000,K,K5,583114214100,2026082702,829,L,730,2,,313.7401,750,1,C15-A-3,高岡,未,2026-09-08T15:50:50Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,92,,
02N,1000,K,K5,583114214100,2026082702,829,L,730,2,,313.7401,750,1,C15-A-3,高岡,未,2026-09-08T15:50:50Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,92,,
02N,1000,K,K5,581164203000,2026082702,829,L,726,1,,313.74,830,1,C15-B-5,高岡,未,2026-09-08T15:50:48Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,92,,
02N,8482,W,B3,581167801100,2026082802,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:20Z,"Kotani, Miki/小谷 美輝",18:46,False,1.0,93,,
02N,8482,W,B7,581167801100,2026082802,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:29Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,93,,
02N,8482,W,B7,537214206090,2026082802,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-08T15:50:22Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,93,,
02N,1000,K,K5,583114214100,2026082802,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-08T15:50:50Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,94,,
02N,1000,K,K5,537224207000,2026082802,829,L,720,1,,194.1302,515,1,L12-D-8,高岡,未,2026-09-08T15:50:43Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,94,,
02N,8482,W,B7,581167801100,2026083102,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:29Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,95,,
02N,8482,W,B7,537224207090,2026083102,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-08T15:50:26Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,95,,
02N,1000,K,K5,583114214100,2026083102,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-08T15:50:50Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,96,,
02N,1000,K,K5,583114214100,2026090102,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-08T15:50:51Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,97,,
02N,1000,K,K5,583114214100,2026090202,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-08T15:50:51Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,98,,
02N,1000,K,K5,537214206000,2026090202,829,L,719,1,,194.1301,515,1,L12-C-5,高岡,未,2026-09-08T15:50:43Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,98,,
02N,1000,K,K5,581164203000,2026090302,829,L,726,1,,313.74,830,1,C15-B-5,高岡,未,2026-09-08T15:50:48Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,99,,
02N,1000,K,K5,537224207000,2026090302,829,L,720,1,,194.1302,515,1,L12-D-8,高岡,未,2026-09-08T15:50:43Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,99,,
02N,1000,K,K5,583114214100,2026090305,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-08T15:50:51Z,"Kotani, Miki/小谷 美輝",18:46,False,1.0,100,,
02N,1000,K,K5,537224207000,2026090305,829,L,720,1,,194.1302,515,1,L12-D-8,高岡,未,2026-09-08T15:50:43Z,"Kotani, Miki/小谷 美輝",18:46,False,1.0,100,,
02N,2982,2,W5,671456020000,2026091202,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-08T15:51:25Z,"Kotani, Miki/小谷 美輝",18:30,False,1.0,100,,
02N,2982,2,W5,671466020000,2026091202,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-08T15:51:26Z,"Kotani, Miki/小谷 美輝",18:30,False,1.0,100,,
02N,1000,K,K5,583114214100,2026090502,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-08T15:50:51Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,101,,
02N,1000,H,1W,571121101000,2026082702,829,L,320,1,,168.3904,800,1,N12-A-19,元町,未,2026-09-08T15:50:35Z,"Kotani, Miki/小谷 美輝",07:28,False,1.0,102,,
02N,1000,H,1W,571121101000,2026090703,829,L,320,1,,168.3904,800,1,N12-A-19,元町,未,2026-09-08T15:50:35Z,"Kotani, Miki/小谷 美輝",12:21,False,1.0,103,,
02N,1000,D,1P,671466020000,2026090702,829,L,478,2,,62.112,500,21,Q10-E-21,三栄,未,2026-09-08T15:50:53Z,"Kotani, Miki/小谷 美輝",11:25,False,1.0,103,,
02N,1000,D,1P,671466020000,2026090702,829,L,478,2,,62.112,500,21,Q10-E-21,三栄,未,2026-09-08T15:50:53Z,"Kotani, Miki/小谷 美輝",11:25,False,1.0,103,,
02N,1000,D,1P,671456020000,2026090702,829,L,477,1,,62.111,500,21,Q10-E-20,三栄,未,2026-09-08T15:50:52Z,"Kotani, Miki/小谷 美輝",11:25,False,1.0,103,,
02N,2982,2,06,486226006000,2026090702,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-08T15:51:06Z,"Kotani, Miki/小谷 美輝",18:30,False,2.0,104,,
02N,2982,2,06,486216006000,2026090702,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-08T15:51:04Z,"Kotani, Miki/小谷 美輝",18:30,False,2.0,104,,
02N,2982,2,07,616236014000,2026090702,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-08T15:51:14Z,"Kotani, Miki/小谷 美輝",18:30,False,2.0,104,,
02N,2982,2,07,616246010000,2026090702,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-08T15:51:15Z,"Kotani, Miki/小谷 美輝",18:30,False,3.0,105,,
02N,2982,2,07,617416014000,2026090702,1000,N,437,2,,62.1901,750,1,Q10-D-25,日野,未,2026-09-08T15:51:17Z,"Kotani, Miki/小谷 美輝",18:30,False,3.0,105,,
02N,2982,2,07,617416014000,2026090702,1000,N,437,2,,62.1901,750,1,Q10-D-25,日野,未,2026-09-08T15:51:17Z,"Kotani, Miki/小谷 美輝",18:30,False,3.0,105,,
02N,1000,K,K5,583114214100,2026090205,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-08T15:50:51Z,"Kotani, Miki/小谷 美輝",18:46,False,1.0,106,,
02N,2982,2,07,617426014000,2026090702,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-08T15:51:19Z,"Kotani, Miki/小谷 美輝",18:30,False,4.0,106,,
02N,7371,4,28,583114214100,2026090702,1000,N,730,2,,313.7401,750,1,C15-A-3,織機,未,2026-09-08T15:51:01Z,"Kotani, Miki/小谷 美輝",01:00,False,1.0,107,,
02N,7371,4,28,583114214100,2026090702,1000,N,730,2,,313.7401,750,1,C15-A-3,織機,未,2026-09-08T15:51:01Z,"Kotani, Miki/小谷 美輝",01:00,False,1.0,107,,
02N,7371,4,61,583114214100,2026090702,1000,N,730,1,,313.7401,750,1,C15-A-3,織機,未,2026-09-08T15:51:02Z,"Kotani, Miki/小谷 美輝",01:00,False,1.0,107,,
02N,1000,K,K5,583114214100,2026090702,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-08T15:50:51Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,108,,
02N,7371,4,28,583114214100,2026090707,1000,N,730,2,,313.7401,750,1,C15-A-3,織機,未,2026-09-08T15:51:01Z,"Kotani, Miki/小谷 美輝",18:15,False,1.0,109,,
02N,7371,4,28,583114214100,2026090707,1000,N,730,2,,313.7401,750,1,C15-A-3,織機,未,2026-09-08T15:51:01Z,"Kotani, Miki/小谷 美輝",18:15,False,1.0,109,,
02N,2982,2,07,631426010000,2026090702,1000,N,443,1,,72.916,1000,1,Q10-A-24,日野,未,2026-09-08T15:51:22Z,"Kotani, Miki/小谷 美輝",18:30,True,1.0,109,,
02N,8482,W,B7,537224207090,2026090802,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-08T15:50:26Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,110,,
02N,2982,2,06,486246006000,2026090802,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-08T15:51:10Z,"Kotani, Miki/小谷 美輝",18:30,False,2.0,111,,
